km/h,rpm,m
104.8430334,10091.36772,0
104.9114769,10097.95555,0
104.979743,10104.52631,0
105.0478322,10111.08004,0
105.1157451,10117.61681,0
105.1834825,10124.13668,0
105.2510449,10130.63971,0
105.3184331,10137.12596,0
105.3856475,10143.59549,0
105.4526888,10150.04836,0
105.5195577,10156.48464,0
105.5862548,10162.90437,0
105.6527806,10169.30763,0
105.7191358,10175.69446,0
105.785321,10182.06493,0
105.8513368,10188.41909,0
105.9171838,10194.757,0
105.9828626,10201.07873,0
106.0483737,10207.38432,0
106.1137179,10213.67383,0
106.1788956,10219.94733,0
106.2439074,10226.20486,0
106.308754,10232.44648,0
106.3734359,10238.67225,0
106.4379536,10244.88222,0
106.5023078,10251.07645,0
106.566499,10257.255,0
106.6305279,10263.41791,0
106.6943948,10269.56524,0
106.7581005,10275.69705,0
106.8216455,10281.81339,0
106.8850303,10287.91431,0
106.9482554,10293.99987,0
107.0113215,10300.07012,0
107.0742291,10306.12511,0
107.1369787,10312.16489,0
107.1995709,10318.18952,0
107.2620061,10324.19905,0
107.324285,10330.19353,0
107.3864204,10336.17419,0
107.4484181,10342.1416,0
107.5102785,10348.0958,0
107.572002,10354.03681,0
107.633589,10359.9647,0
107.5720029,10354.03691,0
106.5960199,10260.09644,0
105.6182731,10165.98621,0
104.6386584,10071.69618,0
103.6570677,11133.79049,0
102.6733893,11028.13374,0
101.6875074,10922.2403,0
100.6993016,10816.09727,0
99.70864735,10709.69124,0
98.71541493,10603.00829,0
97.71946967,10496.03395,0
96.72067146,10388.75318,0
95.71887441,10281.15031,0
94.71392656,10173.20901,0
93.70566943,10064.91225,0
92.69393765,9956.242292,0
91.6785585,9847.180566,0
90.65935139,11240.31783,0
89.63612738,11113.45432,0
88.60868858,10986.06825,0
87.57682749,10858.13389,0
86.54032638,10729.62423,0
85.49895648,10600.51093,0
84.45247719,10470.76414,0
83.40063516,10340.35245,0
82.34316332,10209.24276,0
81.27977978,10077.40011,0
80.21018663,9944.787571,0
79.13406857,9811.366045,0
78.0510915,9677.09411,0
76.96090081,9541.927802,0
75.8631196,9405.82039,0
74.75734661,9268.722124,0
73.64315391,11372.15442,0
72.52008438,11198.7273,0
71.38764875,11023.85384,0
70.24532235,10847.45303,0
69.09254136,10669.43779,0
67.9286986,10489.71437,0
66.75313864,10308.18155,0
65.56515227,10124.72982,0
64.36397004,9939.240344,0
63.14875482,9751.583864,0
61.91859319,9561.619321,0
60.67248523,9369.192307,0
59.40933261,9174.133216,0
58.12792446,8976.255062,0
56.82692051,8775.350878,0
55.50483083,8571.190582,0
54.1599913,11867.68597,0
52.79053375,11567.60667,-11.104
52.75277265,11559.33235,-11.104
52.7483433,11558.36178,-11.104
52.74581606,11557.80801,-11.104
52.74432954,11557.48228,-11.104
52.7434415,11557.28769,-11.104
52.7429064,11557.17043,-11.104
52.74258237,11557.09943,-11.104
52.74238558,11557.05631,-11.104
52.74226586,11557.03008,-11.104
52.74219294,11557.0141,-11.104
52.7421485,11557.00436,-11.104
52.74212141,11556.99842,-11.104
52.74210489,11556.9948,-11.104
52.74209482,11556.9926,-11.104
52.74208867,11556.99125,-11.104
52.74208492,11556.99043,-11.104
52.74208264,11556.98993,-11.104
52.74208124,11556.98962,-11.104
52.74208039,11556.98944,-11.104
52.74207987,11556.98932,24.655
53.20061009,11657.46372,24.655
53.64517752,11754.87856,24.655
54.07675544,11849.4471,24.655
54.49765608,11941.676,24.655
54.9083029,12031.65806,24.655
55.3122401,8541.450256,24.655
55.70156741,8601.571123,24.655
56.09083087,8661.682131,24.655
56.48002844,8721.782963,24.655
56.8688431,8781.824666,24.655
57.25366268,8841.249438,24.655
57.63457882,8900.071433,24.655
58.01167971,8958.304267,24.655
58.38505023,9015.961048,24.655
58.7539771,9072.931629,24.655
59.11822045,9129.17897,24.655
59.47789462,9184.720729,24.655
59.83310947,9239.573868,24.655
60.1839706,9293.754694,24.655
60.53057957,9347.278892,24.655
60.87322931,9400.191695,24.655
61.21207681,9452.517347,24.655
61.54720407,9504.268512,24.655
61.87869024,9555.457411,24.655
62.20648229,9606.075854,24.655
62.53021669,9656.067705,24.655
62.84998359,9705.446884,24.655
63.16586994,9754.226821,24.655
63.47832311,9802.476597,24.655
63.7877463,9850.258477,24.655
64.09419651,9897.581262,24.655
64.397729,9944.453484,24.655
64.69839734,9990.883419,24.655
64.99625354,10036.8791,24.655
65.29135266,10082.44902,24.655
65.58375662,10127.60275,24.655
65.87351252,10172.34755,24.655
66.16066614,10216.69051,24.655
66.44526199,10260.63849,24.655
66.72734332,10304.19818,24.655
67.00695221,10347.37606,24.655
67.28429132,10390.20344,24.655
67.5595594,10432.711,24.655
67.8327875,10474.90355,24.655
68.10400591,10516.78575,24.655
68.37324418,10558.36218,24.655
68.64059395,10599.64698,24.655
68.90661198,10640.72613,24.655
69.17131405,10681.60206,24.655
69.43471561,10722.27717,24.655
69.69683179,10762.75379,24.655
69.95767744,10803.03421,24.655
70.2156688,10842.87386,24.655
70.4700852,10882.16146,24.655
70.7210008,10920.90845,24.655
70.96848747,10959.12594,24.655
71.21261488,10996.82469,24.655
71.45356612,11034.03296,24.655
71.69157827,11070.78738,24.655
71.92670573,11107.09633,24.655
72.15900135,11142.96798,24.655
72.38851654,11178.41028,24.655
72.61530132,11213.43093,24.655
72.83940435,11248.03746,24.655
73.06091262,11282.24331,24.655
73.27992832,11316.06424,24.655
73.49649361,11349.50678,24.655
73.71064956,11382.57726,24.655
73.92243621,11415.28187,24.655
74.13189262,9191.175776,24.655
74.33981213,9216.954488,24.655
74.54635943,9242.563068,24.655
74.75155052,9268.003501,24.655
74.95540113,9293.277735,24.655
75.15792666,9318.38768,24.655
75.35917564,9343.339352,24.655
75.55920918,9368.14033,24.655
75.75804046,9392.792248,-20.944
75.85017893,9404.215953,-20.944
75.93868479,9415.189272,-20.944
76.02361232,9425.718934,-20.944
76.10501749,9435.811881,-20.944
76.18295806,9445.475273,-20.944
76.25749364,9454.716499,-20.944
76.32868574,9463.543188,-20.944
76.39659787,9471.963212,-20.944
76.46129558,9479.984698,-20.944
76.52284649,9487.616032,-20.944
76.58132038,9494.865866,-20.944
76.63678922,9501.743119,-20.944
76.68932713,9508.256985,-20.944
76.73901046,9514.416928,-20.944
76.78591774,9520.232683,-20.944
76.83012962,9525.714255,-20.944
76.8717289,9530.871903,-20.944
76.91080034,9535.716141,-20.944
76.94743064,9540.257715,-20.944
76.98170823,9544.507591,-20.944
77.01372315,9548.476933,-20.944
77.04356682,9552.177073,-20.944
77.07133178,9555.619486,-20.944
77.09711146,9558.815756,-20.944
77.12099983,9561.777534,-20.944
77.1430911,9564.5165,-20.944
77.16347934,9567.044318,-20.944
77.18225812,9569.372588,-20.944
77.19952011,9571.5128,-20.944
77.21535666,9573.476281,-20.944
77.22985748,9575.274152,-20.944
77.24311018,9576.917276,-20.944
77.25519995,9578.416215,-20.944
77.26620923,9579.781191,-20.944
77.27621742,9581.022048,-20.944
77.2853006,9582.148216,-20.944
77.29353132,9583.168695,-20.944
77.30097848,9584.092025,-20.944
77.30770719,9584.926278,-20.944
77.3137787,9585.679049,-20.944
77.31925038,9586.35745,-20.944
77.32417578,9586.968121,-20.944
77.32860465,9587.517231,-20.944
77.33258307,9588.010491,-20.944
77.33615356,9588.453175,-20.944
77.33935522,9588.85013,-20.944
77.34222393,9589.205804,-20.944
77.34479247,9589.524263,-20.944
77.34709076,9589.809214,-20.944
77.34914602,9590.064034,-20.944
77.35098297,9590.291786,-20.944
77.35262398,9590.495246,-20.944
77.35408933,9590.676925,-20.944
77.35539728,9590.839091,-20.944
77.35656434,9590.983787,-20.944
77.35760533,9591.112854,-20.944
77.35853362,9591.227946,-20.944
77.35936118,9591.330551,-20.944
77.36009877,9591.422,-20.944
77.36075604,9591.503491,-20.944
77.36134162,9591.576094,-20.944
77.36186324,9591.640767,-20.944
77.36232783,9591.698368,-20.944
77.36274155,9591.749664,-20.944
77.36310994,9591.795338,-20.944
77.36343793,9591.836003,-20.944
77.36372992,9591.872205,-20.944
77.36398983,9591.904431,-20.944
77.36422119,9591.933115,-20.944
77.3644271,9591.958644,-20.944
77.36461035,9591.981365,-20.944
77.36477344,9592.001585,22.578
77.51571048,9610.715378,22.578
77.66288873,9628.96314,22.578
77.80633833,9646.748609,22.578
77.94608987,9664.075578,22.578
78.0821744,9680.947896,22.578
78.21462351,9697.369479,22.578
78.34346929,9713.344307,22.578
78.46874444,9728.876433,22.578
78.59048226,9743.969987,22.578
78.70871671,9758.629179,22.578
78.82348246,9772.858306,22.578
78.93481488,9786.661755,22.578
79.04275013,9800.04401,22.578
79.14732518,9813.009653,22.578
79.24857786,9825.563375,22.578
79.34654688,9837.709976,22.578
79.4412719,9849.454372,22.578
79.53279354,9860.8016,22.578
79.62115345,9871.756823,22.578
79.70639433,9882.325338,22.578
79.78855999,9892.512573,22.578
79.86769537,9902.324102,22.578
79.94384659,9911.765641,22.578
80.01706097,9920.84306,22.578
80.08738708,9929.562379,22.578
80.15487477,9937.92978,22.578
80.21957521,9945.951605,22.578
80.28154085,9953.63436,22.578
80.34082554,9960.984718,22.578
80.39748445,9968.009522,22.578
80.45157413,9974.715782,22.578
80.50315249,9981.110678,22.578
80.55227879,9987.201558,22.578
80.59901362,9992.995934,22.578
80.64341889,9998.501481,22.578
80.68555775,10003.72603,22.578
80.72549458,10008.67756,22.578
80.76329489,10013.3642,22.578
80.79902523,10017.79419,22.578
80.83275316,10021.97592,22.578
80.86454704,10025.91786,22.578
80.89447599,10029.62857,22.578
80.92260971,10033.1167,22.578
80.94901832,10036.39095,22.578
80.9737722,10039.46004,22.578
80.99694181,10042.3327,22.578
81.01859751,10045.01766,22.578
81.03880931,10047.52361,22.578
81.05764675,10049.85915,22.578
81.0751786,10052.03282,22.578
81.09147271,10054.05303,22.578
81.10659579,10055.92805,22.578
81.12061319,10057.66599,22.578
81.13358875,10059.27475,22.578
81.14558459,10060.76204,22.578
81.15666096,10062.13534,22.578
81.16687609,10063.40185,22.578
81.17628608,10064.56854,22.578
81.18494477,10065.64208,22.578
81.19290371,10066.62886,22.578
81.20021203,10067.53498,22.578
81.20691646,10068.36622,22.578
81.21306129,10069.12808,22.578
81.21868835,10069.82575,22.578
81.22383708,10070.46411,22.578
81.22854454,10071.04776,22.578
81.23284546,10071.581,22.578
81.23677232,10072.06787,22.578
81.2403554,10072.51212,22.578
81.2436229,10072.91723,22.578
81.24660099,10073.28647,22.578
81.24931396,10073.62283,22.578
81.25178425,10073.92911,22.578
81.2540326,10074.20787,22.578
81.25607815,10074.46149,22.578
81.25793852,10074.69214,22.578
81.25962989,10074.90185,22.578
81.26116715,10075.09244,22.578
81.26256395,10075.26562,22.578
80.86175717,10025.57196,-26.57099346
80.25834105,9950.757953,-26.25698691
79.65394981,9875.823051,-25.94298037
79.04853699,9800.761488,-25.62897383
78.44205481,9725.567344,-25.31496729
77.83445421,9650.234531,-25.00096074
77.22568468,9574.756791,-24.6869542
76.6156943,9499.127684,-24.37294766
76.0044296,9423.340583,-24.05894112
75.39183555,9347.388662,-23.74493457
74.77785543,9271.264891,-23.43092803
74.1624308,9194.962025,-23.11692149
73.54550141,11357.07469,-22.80291494
72.92700511,11261.56499,-22.4889084
72.30687773,11165.80341,-22.17490186
71.68505306,11069.77974,-21.86089532
71.06146266,10973.4834,-21.54688877
70.43603583,10876.90347,-21.23288223
69.80869945,10780.02866,-20.91887569
69.17937789,10682.8473,-20.60486915
68.54799284,10585.34729,-20.2908626
67.91446325,10487.51612,-19.97685606
67.27870511,10389.3408,-19.66284952
66.64063137,10290.80791,-19.34884298
66.00015172,10191.90349,-19.03483643
65.35717246,10092.61307,-18.72082989
64.71159634,9992.92164,-18.40682335
64.06332231,9892.813592,-18.0928168
63.41224539,9792.272715,-17.77881026
62.75825642,9691.282153,-17.46480372
62.10124187,9589.824373,-17.15079718
61.4410836,9487.881131,-16.83679063
60.77765859,9385.433434,-16.52278409
60.11083876,9282.461498,-16.20877755
59.44049065,9178.944717,-15.89477101
58.76647518,9074.861613,-15.58076446
58.08864738,8970.1898,-15.26675792
57.4068561,8864.905938,-14.95275138
56.72094378,8758.985693,-14.63874483
56.03074613,8652.4037,-14.32473829
55.33609196,8545.133518,-14.01073175
54.63680289,11972.16623,-13.69672521
53.93269323,11817.87979,-13.38271866
53.22356985,11662.49473,-13.06871212
52.50923221,11505.9671,-12.75470558
51.78947247,11348.25137,-12.44069904
51.0640758,11189.30046,-12.12669249
50.33282099,11029.0659,-11.81268595
49.59548145,10867.49804,-11.49867941
48.85182658,10704.54634,-11.18467287
48.10162408,10540.15991,-10.87066632
47.34464301,10374.28814,-10.55665978
46.58065837,10206.88173,-10.24265324
45.80945758,10037.89409,-9.928646694
45.0308496,9867.283377,-9.614640152
44.24467808,9695.015314,-9.300633609
43.45083996,9521.067327,-8.986627066
42.64931244,9345.434418,-8.672620523
41.84019208,9168.137742,-8.358613981
41.02375242,8989.237242,-8.044607438
40.20053039,8808.850573,-7.730600895
39.37145845,8627.182053,-7.416594353
38.53807203,8444.568133,-7.10258781
37.70284663,8261.55125,-6.788581267
36.86977003,8079.005219,-6.474574725
36.04537454,7898.361416,-6.160568182
35.24076953,7722.054158,-5.846561639
34.47623853,7554.528026,-5.532555096
33.79466113,7405.178916,-5.218548554
33.76216564,7398.058415,-4.904542011
33.7296702,7390.937923,-5
33.89331148,7426.79545,-5
34.00846848,7452.028968,-5
34.07656448,7466.950351,-5
34.10089956,7472.28272,-5
34.09619611,7471.252088,-5
34.09901389,7471.869528,-5
34.09754506,7471.547674,-5
34.09837944,7471.730505,-5
34.09792574,7471.63109,-5
34.09817871,7471.686522,-5
33.7343437,7391.961993,-5
33.70185579,7384.843154,4.888
33.66936788,7377.724314,4.888
33.69518466,7383.381358,4.888
33.68911181,7382.050659,4.888
33.69313519,7382.932272,4.888
33.69084909,7382.431337,4.888
33.6922922,7382.747553,4.888
33.69143242,7382.559157,4.888
33.69196399,7382.675637,4.888
33.69164243,7382.605176,4.888
33.69183961,7382.648381,4.888
33.69171969,7382.622104,4.888
33.69179299,7382.638166,4.888
33.69174832,7382.628378,4.888
33.69177559,7382.634354,4.888
33.69175896,7382.63071,4.888
33.69176911,7382.632934,4.888
33.69176292,7382.631577,4.888
33.6917667,7382.632405,4.888
33.69176439,7382.6319,4.888
33.6917658,7382.632208,4.888
33.69176494,7382.63202,4.888
33.69176547,7382.632135,4.888
33.69176515,7382.632065,-42.29144096
34.61872332,7585.749684,-41.28788192
35.49941309,7778.728845,-40.28432289
36.34500396,7964.017037,-39.28076385
37.17001191,8144.795044,-38.27720481
37.9897847,8324.425907,-37.27364577
38.8095455,8504.054145,-36.27008673
39.61651076,8680.878588,-35.26652769
40.40679073,8854.046904,-34.26296866
41.1811232,9023.72076,-33.25940962
41.94013525,9190.037563,-32.25585058
42.68434996,9353.111934,-31.25229154
43.41419042,9513.03658,-30.2487325
44.12888692,9669.642838,-29.24517347
44.81971331,9821.018613,-28.24161443
45.49016716,9967.930302,-27.23805539
46.14306515,10110.9951,-26.23449635
46.77941372,10250.43355,-25.23093731
47.40010986,10386.44219,-24.22737827
48.00685179,10519.39315,-23.22381924
48.6014004,10649.67227,-22.2202602
49.18703793,10777.99877,-21.21670116
49.76483053,10904.60627,-20.21314212
50.32035817,11026.33501,-19.20958308
50.85564803,11143.6292,-18.20602405
51.37300432,11256.99373,-17.20246501
51.87151878,11366.22958,-16.19890597
52.3381923,11468.48837,-15.19534693
52.15003897,11427.25969,-14.19178789
51.29737186,11240.42094,-13.18822886
50.52091797,11070.28223,-12.18466982
49.87369401,10928.46074,-11.18111078
49.52566413,10852.19948,-10.17755174
49.48909726,10844.18684,-9.908831416
49.45253039,10836.17421,-10.07766283
49.54833202,10857.16653,-10.24649425
49.68411928,10886.9206,-10.41532566
49.84737714,10922.69411,-10.58415708
50.03153247,10963.04674,-10.7529885
50.23238348,11007.05776,-10.92181991
50.44696768,11054.07804,-11.09065133
50.67306869,11103.62191,-11.25948275
50.90896101,11155.31128,-11.42831416
51.15326241,11208.84328,-11.59714558
51.40484169,11263.97002,-11.76597699
51.66275748,11320.48524,-11.93480841
51.92621592,11378.21497,-12.10363983
52.19454023,11437.01093,-12.27247124
52.46714822,11496.74554,-12.44130266
52.74353522,11557.30822,-12.61013407
53.02326091,11618.60248,-12.77896549
53.305939,11680.54368,-12.94779691
53.59122889,11743.05719,-13.11662832
53.87882902,11806.07692,-13.28545974
54.16847136,11869.54414,-13.45429116
54.45991691,11933.40649,-13.62312257
54.75295192,11997.61713,-13.79195399
55.0473847,12062.13404,-13.9607854
55.34304292,8546.206901,-14.12961682
55.63977137,8592.028428,-14.29844824
55.93742995,8637.993589,-14.46727965
56.23589201,8684.082823,-14.63611107
56.53504284,8730.27842,-14.80494248
56.83477845,8776.564319,-14.9737739
57.13500441,8822.925941,-15.14260532
57.43563492,8869.350033,-15.31143673
57.73659189,8915.824538,-15.48026815
58.03780423,8962.338478,-15.64909957
58.33920717,9008.881851,-15.81793098
58.64074163,9055.445534,-15.9867624
58.94235375,9102.021209,-16.15559381
59.24399435,9148.601282,-16.32442523
59.54561854,9195.17882,-16.49325665
59.84718533,9241.747496,-16.66208806
60.14865731,9288.301529,-16.83091948
60.45000029,9334.835644,-16.9997509
60.75118309,9381.345022,-17.16858231
61.05217723,9427.825268,-17.33741373
61.35295674,9474.272368,-17.50624514
61.65349791,9520.682665,-17.67507656
61.95377917,9567.052826,-17.84390798
62.25378087,9613.379815,-18.01273939
62.55348512,9659.660872,-18.18157081
62.85287568,9705.893489,-18.35040222
63.15193782,9752.07539,-18.51923364
63.4506582,9798.204515,-18.68806506
63.74902473,9844.278999,-18.605
64.03792163,9888.891158,-18.605
64.32045195,9932.520175,-18.605
64.59666643,9975.173884,-18.605
64.86661482,10016.85997,-18.605
65.13034603,10057.58598,-18.605
65.38790819,10097.35936,-18.605
65.63934874,10136.18742,-18.605
65.88471455,10174.0774,-18.605
66.12405202,10211.03647,-18.605
66.35740712,10247.07173,-18.605
66.58482552,10282.19023,-18.605
66.80635269,10316.399,-18.605
67.02203394,10349.70502,-18.605
67.23191455,10382.11529,-18.605
67.43603984,10413.63681,-18.605
67.63445526,10444.2766,-18.605
67.82720651,10474.04172,-18.605
68.01433959,10502.93926,-18.605
68.1959009,10530.9764,-18.605
68.37193738,10558.16038,-18.605
68.54249656,10584.49854,-18.605
68.70762667,10609.99834,-18.605
68.8673768,10634.66734,-18.605
69.02179692,10658.51327,-18.605
69.17093807,10681.54401,-18.605
69.31485245,10703.76761,-18.605
69.45359354,10725.19235,-18.605
69.58721623,10745.82669,-18.605
69.71577696,10765.67935,-18.605
69.83933388,10784.75931,-18.605
69.95794697,10803.07583,-18.605
70.0716782,10820.63848,-18.605
70.18059172,10837.45717,-18.605
70.28475399,10853.54216,-18.605
70.38423398,10868.9041,-18.605
70.47910334,10883.55406,-18.605
70.56943662,10897.50354,-18.605
70.6553114,10910.76453,-18.605
70.73680857,10923.34952,-18.605
70.81401244,10935.27153,-18.605
70.88701101,10946.54415,-18.605
70.9558961,10957.18155,-18.605
71.02076361,10967.19855,-18.605
71.0817136,10976.6106,-18.605
71.13885052,10985.43382,-18.605
71.19228326,10993.68503,-18.605
71.24212531,11001.38176,-18.605
71.28849474,11008.54224,-18.605
71.33151421,11015.18541,-18.605
71.37131088,11021.33091,-18.605
71.40801625,11026.99904,-18.605
71.44176586,11032.21074,-18.605
71.47269899,11036.98751,-18.605
71.50095811,11041.35135,-18.605
71.52668834,11045.32467,-18.605
71.5500367,11048.93019,-18.605
71.57115132,11052.19076,-18.605
71.59018047,11055.12928,-18.605
71.60727163,11057.76854,-18.605
71.62257037,11060.13101,-18.605
71.63621934,11062.23872,-18.605
71.64835721,11064.11308,-18.605
71.65911772,11065.77474,-18.605
71.66862875,11067.24346,-18.605
71.67701162,11068.53796,-18.605
71.68438049,11069.67588,-18.605
71.69084189,11070.67366,-18.605
71.69649453,11071.54656,-18.605
71.70142915,11072.30857,-18.605
71.7057286,11072.97251,-18.605
71.70946806,11073.54996,-18.605
71.71271531,11074.05141,-18.605
71.71553111,11074.48623,-18.605
71.71796969,11074.86281,-18.605
71.72007921,11075.18856,-18.605
71.72190225,11075.47008,-18.605
71.72347632,11075.71315,-18.605
71.72483438,11075.92287,-18.605
71.72600528,11076.10368,-18.605
71.72701421,11076.25948,-18.605
71.72788313,11076.39366,-18.605
71.72863114,11076.50917,-18.605
71.72927481,11076.60857,-18.605
71.72982851,11076.69407,-18.605
71.73030467,11076.7676,-18.605
71.73071405,11076.83082,-18.605
71.73106594,11076.88516,-18.605
71.73136835,11076.93186,-18.605
71.73162821,11076.97199,-18.605
71.73185146,11077.00646,-18.605
71.73204324,11077.03608,-18.605
71.73220797,11077.06151,-18.605
71.73234945,11077.08336,-18.605
71.73247096,11077.10213,-18.605
71.7325753,11077.11824,-18.605
71.7326649,11077.13207,-18.605
71.73274184,11077.14396,-18.605
71.7328079,11077.15416,-18.605
71.73286462,11077.16292,-18.605
71.73291331,11077.17043,-18.605
71.73295512,11077.17689,-18.605
71.73299101,11077.18243,-18.605
71.96761841,11113.41417,0
72.19942309,11149.21001,0
72.42845621,11184.57786,0
72.65476754,11219.5254,0
72.8784055,11254.06012,0
73.09947386,11288.19803,0
73.31805711,11321.95218,0
73.53419723,11355.32907,0
73.74793509,11388.33499,0
73.95931058,11420.9761,0
74.16836256,9195.697469,0
74.37604087,9221.446276,0
74.58234979,9247.025301,0
74.78730527,9272.436522,0
74.99092299,9297.68188,0
75.1932183,9322.763282,0
75.3942537,9347.688475,0
75.59407599,9372.463261,0
75.79269831,9397.08927,0
75.99013357,9421.568102,0
76.18639445,9445.90133,0
76.38149341,9470.090498,0
76.57544271,9494.137127,0
76.76825439,9518.04271,0
76.9599403,9541.808715,0
77.15051208,9565.436585,0
77.33982523,9588.908404,0
77.52787789,9612.223943,0
77.71468406,9635.384937,0
77.90025747,9658.39309,0
78.08461164,9681.250075,0
77.63608911,9625.640413,0
76.54304862,9490.120775,0
75.44226753,9353.641426,0
74.33333469,9216.151389,0
73.21581137,11306.16315,0
72.08922854,11132.1935,0
70.95308383,10956.74727,0
69.8068381,10779.74123,0
68.64991154,10601.08582,0
67.48167915,10420.68455,0
66.3014657,10238.43312,0
65.1085398,10054.21861,0
63.90210713,9867.918353,0
62.68130255,9679.398749,0
61.44518092,9488.51385,0
60.19270631,9295.103683,0
58.92273926,9098.992291,0
57.6340217,8899.9854,0
56.32515885,8697.867625,0
54.99459751,12050.56717,0
53.64059958,11753.87543,0
52.26120974,11451.61974,0
50.85421541,11143.31528,0
49.41709669,10828.40988,0
47.94696305,10506.27016,0
46.44047218,10176.16375,0
44.89372443,9837.236133,0
43.30212321,9488.480106,0
41.66018683,9128.694498,0
39.9612893,8756.427407,0
38.19729423,8369.895966,0
36.35802218,7966.869625,0
34.43044754,7544.49418,0
32.39743482,7099.014851,0
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,3.977
30.23564009,6625.316454,3.977
30.20341681,6618.255601,-6.659
31.02701411,6798.724504,-6.659
31.80466525,6969.125556,-6.659
32.53852561,7129.931051,-6.659
33.23041415,7281.539569,-6.659
33.88187862,7424.290251,-6.659
34.494246,7558.473872,-6.659
35.06866233,7684.341554,-6.659
35.60612451,7802.111744,-6.659
36.10750616,7911.975866,-6.659
36.57357889,8014.103004,-6.659
37.00503036,8108.643833,-6.659
37.40247968,8195.73402,-6.659
37.76649132,8275.49725,-6.659
38.0975879,8348.048041,-6.659
38.39626282,8413.494509,-6.659
38.6629936,8471.94129,-6.659
38.89825713,8523.492881,-6.659
39.10254877,8568.257824,-6.659
39.27640854,8606.354455,-6.659
39.42046033,8637.919479,-6.659
39.53547559,8663.12194,-6.659
39.6224862,8682.187942,-6.659
39.68300205,8695.448341,-6.659
39.71946474,8703.438147,-6.659
39.73619119,8707.103292,-6.659
39.7405887,8708.066887,-6.659
39.74101302,8708.159865,-6.659
39.74102919,8708.163407,-6.659
39.7410297,8708.16352,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
39.74102972,8708.163524,-6.659
40.54393174,8884.097618,0
41.33257811,9056.907976,0
42.10779253,9226.775088,0
42.86359425,9392.388435,0
43.594974,9552.650373,0
44.30408611,9708.032965,0
44.9890067,9858.114645,0
45.65497924,10004.04438,0
46.30363893,10146.18047,0
46.93599814,10284.74476,0
47.55290637,10419.92338,0
48.15654912,10552.19524,0
48.74813533,10681.82523,0
49.33185058,10809.73052,0
49.90401461,10935.10467,0
50.45425482,11055.67482,0
50.98502369,11171.97835,0
51.49810115,11284.40529,0
51.99470355,11393.22217,34.689
52.47600128,11498.68545,34.689
52.94273757,11600.95799,34.689
53.3951283,11700.08709,34.689
53.83384358,11796.21958,34.689
54.26073328,11889.76083,34.689
54.67713279,11981.00343,34.689
55.08345421,12070.03769,34.689
55.48591665,8568.26981,34.689
55.87521574,8628.386319,34.689
56.26445006,8688.492826,34.689
56.65361758,8748.589019,34.689
57.04064219,8808.354298,34.689
57.42371296,8867.509015,34.689
57.80291997,8926.067081,34.689
58.1783499,8984.041882,34.689
58.54992568,9041.421514,34.689
58.91675247,9098.067797,34.689
59.27894724,9153.998791,34.689
59.63662229,9209.231841,34.689
59.98988556,9263.783611,34.689
60.33884081,9317.670128,34.689
60.68363611,9370.914253,34.689
61.02458239,9423.564005,34.689
61.36176332,9475.632302,34.689
61.6952596,9527.131607,34.689
62.02514915,9578.07395,34.689
62.35112315,9628.411647,34.689
62.67308005,9678.129011,34.689
62.99110855,9727.239743,34.689
63.30529424,9775.757061,34.689
63.61639188,9823.797511,34.689
63.92448511,9871.374016,34.689
64.22963017,9918.495255,34.689
64.53188155,9965.169646,34.689
64.83129211,10011.40535,34.689
65.12791318,10057.2103,34.689
65.42180701,10102.59409,34.689
65.7130268,10147.56496,34.689
66.00161907,10192.13008,34.689
66.28762902,10236.29643,34.689
66.5711006,10280.0708,34.689
66.85207652,10323.45978,34.689
67.13059837,10366.4698,34.689
67.40701219,10409.15429,34.689
67.6813689,10451.52112,34.689
67.95369919,10493.57502,34.689
68.22403302,10535.32063,34.689
68.49239963,10576.76245,34.689
68.75915472,10617.95542,34.689
69.02458513,10658.94383,34.689
69.28870648,10699.73009,34.689
69.5515341,10740.31657,34.689
69.81308299,10780.70558,34.689
70.07308908,10820.85635,34.689
70.32947807,10860.44856,34.689
70.58232543,10899.49386,34.689
70.8317043,10938.00355,34.689
71.07768555,10975.98857,34.689
71.32033789,11013.45954,34.689
71.5599728,11050.46454,34.689
71.79669304,11087.01946,34.689
72.03055233,11123.13257,34.689
72.26160286,11158.81196,0
